id,character,reading,sound_elem,is_primary
8392,"涿","탁",,1
8393,"濁","탁",,1
8394,"濯","탁",,1
8395,"琢","탁",,1
8396,"琸","탁",,1
8397,"矺","탁",,1
8398,"籜","탁",,1
8399,"蘀","탁",,1
8400,"託","탁",,1
8401,"踔","탁",,1
8402,"逴","탁",,1
8403,"鐸","탁",,1
8404,"呑","탄",,1
8405,"嘆","탄",,1
8406,"坦","탄",,1
8407,"彈","탄",,1
8408,"憚","탄",,1
8409,"憻","탄",,1
8410,"攤","탄",,1
8411,"暺","탄",,1
8412,"歎","탄",,1
8413,"殫","탄",,1
8414,"灘","탄",,1
8415,"炭","탄",,1
8416,"癱","탄",,1
8417,"綻","탄",,1
8418,"誕","탄",,1
8419,"驒","탄",,1
8420,"侻","탈",,1
8421,"奪","탈",,1
8422,"脫","탈",,1
8423,"脫","태",,0
8424,"嗿","탐",,1
8425,"忐","탐",,1
8426,"探","탐",,1
8427,"眈","탐",,1
8428,"耽","탐",,1
8429,"貪","탐",,1
8430,"酖","탐",,1
8431,"傝","탑",,1
8432,"塌","탑",,1
8433,"塔","탑",,1
8434,"搨","탑",,1
8435,"榻","탑",,1
8436,"宕","탕",,1
8437,"帑","탕",,1
8438,"湯","탕",,1
8439,"燙","탕",,1
8440,"盪","탕",,1
8441,"碭","탕",,1
8442,"蕩","탕",,1
8443,"蘯","탕",,1
8444,"台","태",,1
8445,"埭","태",,1
8446,"娧","태",,1
8447,"孡","태",,1
8448,"怠","태",,1
8449,"態","태",,1
8450,"斄","태",,1
8451,"殆","태",,1
8452,"汰","태",,1
8453,"溙","태",,1
8454,"炱","태",,1
8455,"笞","태",,1
8456,"胎","태",,1
8457,"苔","태",,1
8458,"跆","태",,1
8459,"迨","태",,1
8460,"邰","태",,1
8461,"鈦","태",,1
8462,"颱","태",,1
8463,"駄","태",,1
8464,"駘","태",,1
8465,"鮐","태",,1
8466,"垞","택",,1
8467,"擇","택",,1
8468,"澤","택",,1
8469,"撐","탱",,1
8470,"撑","탱",,1
8471,"牚","탱",,1
8472,"攄","터",,1
8473,"兎","토",,1
8474,"兔","토",,1
8475,"吐","토",,1
8476,"土","토",,1
8477,"討","토",,1
8478,"噋","톤",,1
8479,"恫","통",,1
8480,"慟","통",,1
8481,"捅","통",,1
8482,"桶","통",,1
8483,"樋","통",,1
8484,"痛","통",,1
8485,"筒","통",,1
8486,"筩","통",,1
8487,"統","통",,1
8488,"通","통",,1
8489,"堆","퇴",,1
8490,"槌","퇴",,1
8491,"腿","퇴",,1
8492,"褪","퇴",,1
8493,"退","퇴",,1
8494,"隤","퇴",,1
8495,"頹","퇴",,1
8496,"偸","투",,1
8497,"套","투",,1
8498,"妒","투",,1
8499,"妬","투",,1
8500,"投","투",,1
8501,"渝","투",,1
8502,"透","투",,1
8503,"骰","투",,1
8504,"鬪","투",,1
8505,"佟","퉁",,1
8506,"忒","특",,1
8507,"慝","특",,1
8508,"特","특",,1
8509,"闖","틈",,1
8510,"叵","파",,1
8511,"坡","파",,1
8512,"壩","파",,1
8513,"壩","패",,0
8514,"妑","파",,1
8515,"婆","파",,1
8516,"岥","파",,1
8517,"嶓","파",,1
8518,"巴","파",,1
8519,"怕","파",,1
8520,"把","파",,1
8521,"播","파",,1
8522,"擺","파",,1
8523,"杷","파",,1
8524,"波","파",,1
8525,"派","파",,1
8526,"灞","파",,1
8527,"爬","파",,1
8528,"爸","파",,1
8529,"玻","파",,1
8530,"琶","파",,1
8531,"皤","파",,1
8532,"破","파",,1
8533,"笆","파",,1
8534,"簸","파",,1
8535,"罷","파",,1
8536,"耙","파",,1
8537,"芭","파",,1
8538,"菠","파",,1
8539,"葩","파",,1
8540,"跛","파",,1
8541,"鄱","파",,1
8542,"頗","파",,1
8543,"判","판",,1
8544,"坂","판",,1
8545,"昄","판",,1
8546,"板","판",,1
8547,"版","판",,1
8548,"瓣","판",,1
8549,"販","판",,1
8550,"辦","판",,1
8551,"鈑","판",,1
8552,"阪","판",,1
8553,"八","팔",,1
8554,"叭","팔",,1
8555,"捌","팔",,1
8556,"朳","팔",,1
8557,"汃","팔",,1
8558,"佩","패",,1
8559,"唄","패",,1
8560,"孛","패",,1
8561,"悖","패",,1
8562,"敗","패",,1
8563,"旆","패",,1
8564,"沛","패",,1
8565,"浿","패",,1
8566,"牌","패",,1
8567,"狽","패",,1
8568,"珮","패",,1
8569,"稗","패",,1
8570,"覇","패",,1
8571,"霈","패",,1
8572,"霸","패",,1
8573,"伻","팽",,1
8574,"彭","팽",,1
8575,"澎","팽",,1
8576,"烹","팽",,1
8577,"砰","팽",,1
8578,"祊","팽",,1
8579,"膨","팽",,1
8580,"蟚","팽",,1
8581,"蟛","팽",,1
8582,"愎","퍅",,1
8583,"偏","편",,1
8584,"匾","편",,1
8585,"徧","편",,1
8586,"惼","편",,1
8587,"扁","편",,1
8588,"片","편",,1
8589,"篇","편",,1
8590,"編","편",,1
8591,"緶","편",,1
8592,"翩","편",,1
8593,"艑","편",,1
8594,"萹","편",,1
8595,"蝙","편",,1
8596,"褊","편",,1
8597,"諞","편",,1
8598,"遍","편",,1
8599,"鞭","편",,1
8600,"騙","편",,1
8601,"砭","폄",,1
8602,"窆","폄",,1
8603,"貶","폄",,1
8604,"匉","평",,1
8605,"坪","평",,1
8606,"平","평",,1
8607,"怦","평",,1
8608,"抨","평",,1
8609,"枰","평",,1
8610,"泙","평",,1
8611,"苹","평",,1
8612,"萍","평",,1
8613,"蓱","평",,1
8614,"評","평",,1
8615,"鮃","평",,1
8616,"吠","폐",,1
8617,"嬖","폐",,1
8618,"幣","폐",,1
8619,"廢","폐",,1
8620,"弊","폐",,1
8621,"敝","폐",,1
8622,"斃","폐",,1
8623,"狴","폐",,1
8624,"獘","폐",,1
8625,"癈","폐",,1
8626,"肺","폐",,1
8627,"蔽","폐",,1
8628,"閉","폐",,1
8629,"陛","폐",,1
8630,"佈","포",,1
8631,"儤","포",,1
8632,"包","포",,1
8633,"匍","포",,1
8634,"匏","포",,1
8635,"咆","포",,1
8636,"哺","포",,1
8637,"圃","포",,1
8638,"布","포",,1
8639,"庖","포",,1
8640,"怖","포",,1
8641,"抛","포",,1
8642,"抱","포",,1
8643,"拋","포",,1
8644,"捕","포",,1
8645,"晡","포",,1
8646,"暴","포",,1
8647,"暴","폭",,0
8648,"曓","포",,1
8649,"枹","포",,1
8650,"泡","포",,1
8651,"浦","포",,1
8652,"炮","포",,1
8653,"炰","포",,1
8654,"疱","포",,1
8655,"砲","포",,1
8656,"胞","포",,1
8657,"脯","포",,1
8658,"苞","포",,1
8659,"葡","포",,1
8660,"蒲","포",,1
8661,"袍","포",,1
8662,"褒","포",,1
8663,"誧","포",,1
8664,"逋","포",,1
8665,"鉋","포",,1
8666,"鋪","포",,1
8667,"鞄","포",,1
8668,"飽","포",,1
8669,"餔","포",,1
8670,"鮑","포",,1
8671,"鯆","포",,1
8672,"幅","폭",,1
8673,"曝","폭",,1
8674,"瀑","폭",,1
8675,"爆","폭",,1
8676,"俵","표",,1
8677,"僄","표",,1
8678,"剽","표",,1
8679,"勡","표",,1
8680,"嘌","표",,1
8681,"嫖","표",,1
8682,"彪","표",,1
8683,"慓","표",,1
8684,"摽","표",,1
8685,"杓","표",,1
8686,"標","표",,1
8687,"殍","표",,1
8688,"漂","표",,1
8689,"熛","표",,1
8690,"瓢","표",,1
8691,"票","표",,1
8692,"縹","표",,1
8693,"翲","표",,1
8694,"表","표",,1
8695,"裱","표",,1
8696,"諘","표",,1
8697,"豹","표",,1
8698,"鏢","표",,1
8699,"鑣","표",,1
8700,"飄","표",,1
8701,"飆","표",,1
8702,"飇","표",,1
8703,"驃","표",,1
8704,"髟","표",,1
8705,"鰾","표",,1
8706,"品","품",,1
8707,"稟","품",,1
8708,"楓","풍",,1
8709,"瘋","풍",,1
8710,"諷","풍",,1
8711,"豊","풍",,1
8712,"豐","풍",,1
8713,"風","풍",,1
8714,"馮","풍",,1
8715,"彼","피",,1
8716,"披","피",,1
8717,"疲","피",,1
8718,"皮","피",,1
8719,"被","피",,1
8720,"詖","피",,1
8721,"避","피",,1
8722,"陂","피",,1
8723,"鞁","피",,1
8724,"髲","피",,1
8725,"腷","픽",,1
8726,"佖","필",,1
8727,"匹","필",,1
8728,"咇","필",,1
8729,"妼","필",,1
8730,"弼","필",,1
8731,"必","필",,1
8732,"滭","필",,1
8733,"熚","필",,1
8734,"珌","필",,1
8735,"畢","필",,1
8736,"筆","필",,1
8737,"篳","필",,1
8738,"罼","필",,1
8739,"苾","필",,1
8740,"蓽","필",,1
8741,"觱","필",,1
8742,"蹕","필",,1
8743,"邲","필",,1
8744,"鉍","필",,1
8745,"鞸","필",,1
8746,"韠","필",,1
8747,"馝","필",,1
8748,"駜","필",,1
8749,"鵯","필",,1
8750,"乏","핍",,1
8751,"偪","핍",,1
8752,"逼","핍",,1
8753,"下","하",,1
8754,"何","하",,1
8755,"厦","하",,1
8756,"呀","하",,1
8757,"哬","하",,1
8758,"嚇","하",,1
8759,"嚇","혁",,0
8760,"岈","하",,1
8761,"廈","하",,1
8762,"懗","하",,1
8763,"抲","하",,1
8764,"昰","하",,1
8765,"河","하","水",1
8766,"煆","하",,1
8767,"瑕","하",,1
8768,"瘕","하",,1
8769,"碬","하",,1
8770,"罅","하",,1
8771,"荷","하",,1
8772,"蕸","하",,1
8773,"蝦","하",,1
8774,"賀","하",,1
8775,"赮","하",,1
8776,"遐","하",,1
8777,"鍜","하",,1
8778,"閜","하",,1
8779,"霞","하",,1
8780,"鰕","하",,1
8781,"嗃","학",,1
8782,"壆","학",,1
8783,"壑","학",,1
8784,"学","학",,1
8785,"學","학",,1
8786,"狢","학",,1
8787,"瘧","학",,1
8788,"皬","학",,1
8789,"确","학",,1
8790,"翯","학",,1
8791,"虐","학",,1
8792,"謔","학",,1
8793,"謞","학",,1
8794,"郝","학",,1
8795,"鶴","학",,1
8796,"鷽","학",,1
8797,"僩","한",,1
8798,"嫺","한",,1
8799,"嫻","한",,1
8800,"寒","한",,1
8801,"恨","한",,1
8802,"悍","한",,1
8803,"憪","한",,1
8804,"扞","한",,1
8805,"捍","한",,1
8806,"旱","한",,1
8807,"晘","한",,1
8808,"暵","한",,1
8809,"橌","한",,1
8810,"汗","한",,1
8811,"澖","한",,1
8812,"澣","한",,1
8813,"瀚","한",,1
8814,"熯","한",,1
8815,"罕","한",,1
8816,"翰","한",,1
8817,"邗","한",,1
8818,"釬","한",,1
8819,"銲","한",,1
8820,"閈","한",,1
8821,"閑","한",,1
8822,"閒","한",,1
8823,"限","한",,1
8824,"雗","한",,1
8825,"駻","한",,1
8826,"鷳","한",,1
8827,"鼾","한",,1
8828,"割","할",,1
8829,"瞎","할",,1
8830,"轄","할",,1
8831,"函","함",,1
8832,"含","함",,1
8833,"咸","함",,1
8834,"啣","함",,1
8835,"喊","함",,1
8836,"檻","함",,1
8837,"欦","함",,1
8838,"涵","함",,1
8839,"緘","함",,1
8840,"艦","함",,1
8841,"莟","함",,1
8842,"菡","함",,1
8843,"諴","함",,1
8844,"轞","함",,1
8845,"銜","함",,1
8846,"闞","함",,1
8847,"陷","함",,1
8848,"鹹","함",,1
8849,"匌","합",,1
8850,"合","합",,1
8851,"哈","합",,1
8852,"嗑","합",,1
8853,"柙","합",,1
8854,"榼","합",,1
8855,"溘","합",,1
8856,"盍","합",,1
8857,"盒","합",,1
8858,"蛤","합",,1
8859,"詥","합",,1
8860,"郃","합",,1
8861,"閤","합",,1
8862,"闔","합",,1
8863,"陜","합",,1
8864,"亢","항",,1
8865,"伉","항",,1
8866,"夯","항",,1
8867,"姮","항",,1
8868,"巷","항",,1
8869,"恆","항",,1
8870,"恒","항",,1
8871,"抗","항",,1
8872,"杭","항",,1
8873,"桁","항",,1
8874,"沆","항",,1
8875,"炕","항",,1
8876,"缸","항",,1
8877,"缿","항",,1
8878,"肛","항",,1
8879,"航","항",,1
8880,"行","항",,1
8881,"行","행",,0
8882,"貥","항",,1
8883,"項","항",,1
8884,"頏","항",,1
8885,"亥","해",,1
8886,"侅","해",,1
8887,"偕","해",,1
8888,"咍","해",,1
8889,"咳","해",,1
8890,"垓","해",,1
8891,"奚","해",,1
8892,"姟","해",,1
8893,"孩","해",,1
8894,"害","해",,1
8895,"嶰","해",,1
8896,"廨","해",,1
8897,"懈","해",,1
8898,"晐","해",,1
8899,"楷","해",,1
8900,"欬","해",,1
8901,"海","해",,1
8902,"澥","해",,1
8903,"瀣","해",,1
8904,"獬","해",,1
8905,"瑎","해",,1
8906,"痎","해",,1
8907,"祄","해",,1
8908,"絯","해",,1
8909,"荄","해",,1
8910,"薤","해",,1
8911,"蟹","해",,1
8912,"解","해",,1
8913,"該","해",,1
8914,"諧","해",,1
8915,"賅","해",,1
8916,"邂","해",,1
8917,"郋","해",,1
8918,"醢","해",,1
8919,"陔","해",,1
8920,"頦","해",,1
8921,"駭","해",,1
8922,"骸","해",,1
8923,"鮭","해",,1
8924,"龤","해",,1
8925,"劾","핵",,1
8926,"核","핵",,1
8927,"翮","핵",,1
8928,"覈","핵",,1
8929,"倖","행",,1
8930,"婞","행",,1
8931,"幸","행",,1
8932,"悻","행",,1
8933,"杏","행",,1
8934,"涬","행",,1
8935,"烆","행",,1
8936,"荇","행",,1
8937,"享","향",,1
8938,"向","향",,1
8939,"嚮","향",,1
8940,"晑","향",,1
8941,"曏","향",,1
8942,"楿","향",,1
8943,"珦","향",,1
8944,"萫","향",,1
8945,"薌","향",,1
8946,"鄕","향",,1
8947,"響","향",,1
8948,"餉","향",,1
8949,"饗","향",,1
8950,"香","향",,1
8951,"麘","향",,1
8952,"噓","허",,1
8953,"墟","허",,1
8954,"歔","허",,1
8955,"虛","허",,1
8956,"許","허","木",1
8957,"鄦","허",,1
8958,"巘","헌",,1
8959,"巚","헌",,1
8960,"幰","헌",,1
8961,"憲","헌",,1
8962,"攇","헌",,1
8963,"昍","헌",,1
8964,"昍","훤",,0
8965,"櫶","헌",,1
8966,"獻","헌",,1
8967,"軒","헌",,1
8968,"歇","헐",,1
8969,"嶮","험",,1
8970,"獫","험",,1
8971,"玁","험",,1
8972,"險","험",,1
8973,"驗","험",,1
8974,"侐","혁",,1
8975,"奕","혁",,1
8976,"弈","혁",,1
8977,"洫","혁",,1
8978,"焃","혁",,1
8979,"焱","혁",,1
8980,"煂","혁",,1
8981,"爀","혁",,1
8982,"赥","혁",,1
8983,"赩","혁",,1
8984,"鬩","혁",,1
8985,"仚","현",,1
8986,"俔","현",,1
8987,"儇","현",,1
8988,"呟","현",,1
8989,"埍","현",,1
8990,"妶","현",,1
8991,"娊","현",,1
8992,"娹","현",,1
8993,"嬛","현",,1
8994,"峴","현",,1
8995,"怰","현",,1
8996,"懸","현",,1
8997,"昡","현",,1
8998,"晛","현",,1
8999,"泫","현",,1
9000,"灦","현",,1
9001,"玹","현",,1
9002,"現","현",,1
9003,"琄","현",,1
9004,"痃","현",,1
9005,"眩","현",,1
9006,"睍","현",,1
9007,"矎","현",,1
9008,"矎","형",,0
9009,"絃","현",,1
9010,"絢","현",,1
9011,"縣","현",,1
9012,"繯","현",,1
9013,"翾","현",,1
9014,"胘","현",,1
9015,"舷","현",,1
9016,"莧","현",,1
9017,"虤","현",,1
9018,"蜆","현",,1
9019,"衒","현",,1
9020,"袨","현",,1
9021,"誢","현",,1
9022,"譞","현",,1
9023,"讂","현",,1
9024,"鉉","현",,1
9025,"鋗","현",,1
9026,"鋧","현",,1
9027,"顕","현",,1
9028,"顯","현",,1
9029,"駽","현",,1
9030,"孑","혈",,1
9031,"穴","혈",,1
9032,"絜","혈",,1
9033,"血","혈",,1
9034,"趐","혈",,1
9035,"頁","혈",,1
9036,"嫌","혐",,1
9037,"俠","협",,1
9038,"冾","협",,1
9039,"劦","협",,1
9040,"匧","협",,1
9041,"協","협",,1
9042,"叶","협",,1
9043,"埉","협",,1
9044,"夾","협",,1
9045,"峽","협",,1
9046,"恊","협",,1
9047,"悏","협",,1
9048,"愜","협",,1
9049,"拹","협",,1
9050,"挾","협",,1
9051,"浹","협",,1
9052,"狹","협",,1
9053,"硤","협",,1
9054,"篋","협",,1
9055,"脅","협",,1
9056,"脇","협",,1
9057,"莢","협",,1
9058,"鋏","협",,1
9059,"頰","협",,1
9060,"亨","형",,1
9061,"侀","형",,1
9062,"兄","형",,1
9063,"刑","형",,1
9064,"型","형",,1
9065,"夐","형",,1
9066,"娙","형",,1
9067,"嵤","형",,1
9068,"形","형",,1
9069,"泂","형",,1
9070,"浻","형",,1
9071,"滎","형",,1
9072,"瀅","형",,1
9073,"灐","형",,1
9074,"炯","형",,1
9075,"熒","형",,1
9076,"珩","형",,1
9077,"脝","형",,1
9078,"荊","형",,1
9079,"蘅","형",,1
9080,"螢","형",,1
9081,"衡","형",,1
9082,"詗","형",,1
9083,"迥","형",,1
9084,"逈","형",,1
9085,"邢","형",,1
9086,"鎣","형",,1
9087,"陘","형",,1
9088,"馨","형",,1
9089,"傒","혜",,1
9090,"僡","혜",,1
9091,"兮","혜",,1
9092,"匸","혜",,1
9093,"嘒","혜",,1
9094,"寭","혜",,1
9095,"徯","혜",,1
9096,"恵","혜",,1
9097,"憓","혜",,1
9098,"暳","혜",,1
9099,"榽","혜",,1
9100,"槥","혜",,1
9101,"橞","혜",,1
9102,"潓","혜",,1
9103,"盻","혜",,1
9104,"謑","혜",,1
9105,"譓","혜",,1
9106,"譿","혜",,1
9107,"蹊","혜",,1
9108,"醯","혜",,1
9109,"鏸","혜",,1
9110,"鞋","혜",,1
9111,"乎","호",,1
9112,"互","호",,1
9113,"儫","호",,1
9114,"冱","호",,1
9115,"号","호",,1
9116,"呼","호",,1
9117,"哠","호",,1
9118,"唬","호",,1
9119,"嘷","호",,1
9120,"嚎","호",,1
9121,"垀","호",,1
9122,"壕","호",,1
9123,"壺","호",,1
9124,"婋","호",,1
9125,"婋","효",,0
9126,"嫭","호",,1
9127,"嫮","호",,1
9128,"岵","호",,1
9129,"弧","호",,1
9130,"怙","호",,1
9131,"戶","호",,1
9132,"扈","호",,1
9133,"昈","호",,1
9134,"昊","호",,1
9135,"晧","호",,1
9136,"暤","호",,1
9137,"枑","호",,1
9138,"楛","호",,1
9139,"楜","호",,1
9140,"毫","호",,1
9141,"沍","호",,1
9142,"淏","호",,1
9143,"湖","호",,1
9144,"滈","호",,1
9145,"滬","호",,1
9146,"滸","호",,1
9147,"滹","호",,1
9148,"澔","호",,1
9149,"濠","호",,1
9150,"濩","호",,1
9151,"灝","호",,1
9152,"熩","호",,1
9153,"犒","호",,1
9154,"狐","호",,1
9155,"猢","호",,1
9156,"琥","호",,1
9157,"瑚","호",,1
9158,"瓠","호",,1
9159,"瓳","호",,1
9160,"皜","호",,1
9161,"皞","호",,1
9162,"祜","호",,1
9163,"糊","호",,1
9164,"縞","호",,1
9165,"聕","호",,1
9166,"胡","호",,1
9167,"芐","호",,1
9168,"芦","호",,1
9169,"葫","호",,1
9170,"蒿","호",,1
9171,"蔰","호",,1
9172,"虍","호",,1
9173,"虎","호",,1
9174,"號","호",,1
9175,"蝴","호",,1
9176,"護","호",,1
9177,"譹","호",,1
9178,"醐","호",,1
9179,"鍸","호",,1
9180,"鎬","호",,1
9181,"頀","호",,1
9182,"顥","호",,1
9183,"餬","호",,1
9184,"鬍","호",,1
9185,"惑","혹",,1
9186,"或","혹",,1
9187,"熇","혹",,1
9188,"熇","효",,0
9189,"酷","혹",,1
9190,"俒","혼",,1
9191,"圂","혼",,1
9192,"婚","혼",,1
9193,"昏","혼",,1
9194,"混","혼",,1
9195,"渾","혼",,1
9196,"湣","혼",,1
9197,"溷","혼",,1
9198,"焜","혼",,1
9199,"琿","혼",,1
9200,"閽","혼",,1
9201,"魂","혼",,1
9202,"囫","홀",,1
9203,"忽","홀",,1
9204,"惚","홀",,1
9205,"笏","홀",,1
9206,"仜","홍",,1
9207,"哄","홍",,1
9208,"弘","홍",,1
9209,"晎","홍",,1
9210,"汞","홍",,1
9211,"泓","홍",,1
9212,"洚","홍",,1
9213,"澒","홍",,1
9214,"灴","홍",,1
9215,"烘","홍",,1
9216,"篊","홍",,1
9217,"紅","홍",,1
9218,"虹","홍",,1
9219,"訌","홍",,1
9220,"鉷","홍",,1
9221,"銾","홍",,1
9222,"鬨","홍",,1
9223,"鴻","홍",,1
9224,"伙","화",,1
9225,"俰","화",,1
9226,"化","화",,1
9227,"和","화",,1
9228,"嘩","화",,1
9229,"姀","화",,1
9230,"嬅","화",,1
9231,"杹","화",,1
9232,"樺","화",,1
9233,"澕","화",,1
9234,"火","화",,1
9235,"畫","화",,1
9236,"畵","화",,1
9237,"禍","화",,1
9238,"禾","화",,1
9239,"花","화",,1
9240,"華","화",,1
9241,"訸","화",,1
9242,"話","화",,1
9243,"譁","화",,1
9244,"貨","화",,1
9245,"鉌","화",,1
9246,"鏵","화",,1
9247,"靴","화",,1
9248,"驊","화",,1
9249,"龢","화",,1
9250,"擴","확",,1
9251,"攫","확",,1
9252,"曤","확",,1
9253,"矍","확",,1
9254,"矡","확",,1
9255,"確","확",,1
9256,"碻","확",,1
9257,"礭","확",,1
9258,"穫","확",,1
9259,"鑊","확",,1
9260,"丸","환",,1
9261,"喚","환",,1
9262,"圜","환",,1
9263,"奐","환",,1
9264,"宦","환",,1
9265,"寰","환",,1
9266,"峘","환",,1
9267,"幻","환",,1
9268,"患","환",,1
9269,"愌","환",,1
9270,"懁","환",,1
9271,"懽","환",,1
9272,"換","환",,1
9273,"擐","환",,1
9274,"晥","환",,1
9275,"渙","환",,1
9276,"澴","환",,1
9277,"瑍","환",,1
9278,"環","환",,1
9279,"瓛","환",,1
9280,"皖","환",,1
9281,"睆","환",,1
9282,"紈","환",,1
9283,"絙","환",,1
9284,"芄","환",,1
9285,"讙","환",,1
9286,"讙","훤",,0
9287,"豢","환",,1
9288,"轘","환",,1
9289,"還","환",,1
9290,"鋎","환",,1
9291,"鍰","환",,1
9292,"鐶","환",,1
9293,"驩","환",,1
9294,"鬟","환",,1
9295,"鰥","환",,1
9296,"活","활",,1
9297,"濶","활",,1
9298,"猾","활",,1
9299,"蛞","활",,1
9300,"豁","활",,1
9301,"闊","활",,1
9302,"兤","황",,1
9303,"凰","황",,1
9304,"喤","황",,1
9305,"堭","황",,1
9306,"奛","황",,1
9307,"媓","황",,1
9308,"幌","황",,1
9309,"徨","황",,1
9310,"怳","황",,1
9311,"恍","황",,1
9312,"惶","황",,1
9313,"愰","황",,1
9314,"慌","황",,1
9315,"晃","황",,1
9316,"晄","황",,1
9317,"楻","황",,1
9318,"榥","황",,1
9319,"況","황",,1
9320,"湟","황",,1
9321,"滉","황",,1
9322,"潢","황",,1
9323,"煌","황",,1
9324,"熿","황",,1
9325,"瑝","황",,1
9326,"璜","황",,1
9327,"皇","황",,1
9328,"皝","황",,1
9329,"篁","황",,1
9330,"簧","황",,1
9331,"肓","황",,1
9332,"荒","황",,1
9333,"葟","황",,1
9334,"蝗","황",,1
9335,"貺","황",,1
9336,"遑","황",,1
9337,"鎤","황",,1
9338,"隍","황",,1
9339,"黃","황",,1
9340,"会","회",,1
9341,"佪","회",,1
9342,"匯","회",,1
9343,"回","회",,1
9344,"廻","회",,1
9345,"徊","회",,1
9346,"恢","회",,1
9347,"悔","회",,1
9348,"懷","회",,1
9349,"晦","회",,1
9350,"會","회",,1
9351,"檜","회",,1
9352,"洄","회",,1
9353,"淮","회",,1
9354,"澮","회",,1
9355,"瀤","회",,1
9356,"灰","회",,1
9357,"獪","회",,1
9358,"盔","회",,1
9359,"絵","회",,1
9360,"繪","회",,1
9361,"膾","회",,1
9362,"茴","회",,1
9363,"蛔","회",,1
9364,"詼","회",,1
9365,"誨","회",,1
9366,"賄","회",,1
9367,"迴","회",,1
9368,"鄶","회",,1
9369,"頮","회",,1
9370,"鱠","회",,1
9371,"劃","획",,1
9372,"嚄","획",,1
9373,"獲","획",,1
9374,"画","획",,1
9375,"宖","횡",,1
9376,"橫","횡",,1
9377,"澋","횡",,1
9378,"竑","횡",,1
9379,"鈜","횡",,1
9380,"鐄","횡",,1
9381,"鑅","횡",,1
9382,"黌","횡",,1
9383,"侾","효",,1
9384,"傚","효",,1
9385,"効","효",,1
9386,"哮","효",,1
9387,"嘵","효",,1
9388,"嚆","효",,1
9389,"囂","효",,1
9390,"孝","효",,1
9391,"崤","효",,1
9392,"庨","효",,1
9393,"效","효",,1
9394,"斅","효",,1
9395,"曉","효",,1
9396,"梟","효",,1
9397,"歊","효",,1
9398,"殽","효",,1
9399,"洨","효",,1
9400,"涍","효",,1
9401,"淆","효",,1
9402,"烋","효",,1
9403,"烋","휴",,0
9404,"爻","효",,1
9405,"皛","효",,1
9406,"窙","효",,1
9407,"肴","효",,1
9408,"虓","효",,1
9409,"詨","효",,1
9410,"謼","효",,1
9411,"郩","효",,1
9412,"酵","효",,1
9413,"餚","효",,1
9414,"驍","효",,1
9415,"侯","후",,1
9416,"候","후",,1
9417,"厚","후",,1
9418,"后","후",,1
9419,"吼","후",,1
9420,"吽","후",,1
9421,"喉","후",,1
9422,"喣","후",,1
9423,"嗅","후",,1
9424,"垕","후",,1
9425,"堠","후",,1
9426,"姁","후",,1
9427,"帿","후",,1
9428,"後","후",,1
9429,"朽","후",,1
9430,"煦","후",,1
9431,"猴","후",,1
9432,"珝","후",,1
9433,"矦","후",,1
9434,"篌","후",,1
9435,"詡","후",,1
9436,"譃","후",,1
9437,"逅","후",,1
9438,"郈","후",,1
9439,"鄇","후",,1
9440,"酗","후",,1
9441,"餱","후",,1
9442,"勛","훈",,1
9443,"勲","훈",,1
9444,"塤","훈",,1
9445,"壎","훈",,1
9446,"曛","훈",,1
9447,"焄","훈",,1
9448,"煇","훈",,1
9449,"煇","휘",,0
9450,"熏","훈",,1
9451,"獯","훈",,1
9452,"纁","훈",,1
9453,"葷","훈",,1
9454,"薫","훈",,1
9455,"蘍","훈",,1
9456,"訓","훈",,1
9457,"鑂","훈",,1
9458,"欻","훌",,1
9459,"薨","훙",,1
9460,"喧","훤",,1
9461,"暄","훤",,1
9462,"烜","훤",,1
9463,"煊","훤",,1
9464,"萱","훤",,1
9465,"諠","훤",,1
9466,"諼","훤",,1
9467,"卉","훼",,1
9468,"喙","훼",,1
9469,"毀","훼",,1
9470,"毁","훼",,1
9471,"燬","훼",,1
9472,"芔","훼",,1
9473,"虺","훼",,1
9474,"彙","휘",,1
9475,"徽","휘",,1
9476,"揮","휘",,1
9477,"撝","휘",,1
9478,"暉","휘",,1
9479,"楎","휘",,1
9480,"翬","휘",,1
9481,"諱","휘",,1
9482,"輝","휘",,1
9483,"麾","휘",,1
9484,"休","휴",,1
9485,"咻","휴",,1
9486,"庥","휴",,1
9487,"携","휴",,1
9488,"攜","휴",,1
9489,"畦","휴",,1
9490,"虧","휴",,1
9491,"隳","휴",,1
9492,"髹","휴",,1
